"Experimento Condutividade Térmica","","","","","","","","","","","","","","","","","","","","","","",""
"Teflon","","","","","","Argamassa de Rejunte (de Revestimento)","","","","","","Fibra de Vidro","","","","","","Resina stycast 10% AlN","","","","",""
"1.5A","","2A","","2.5A","","1.5A","","2A","","2.5A","","1.5A","","2A","","2.5A","","1.0 A","","1.5 A","","2.0 A",""
"Tempo (min)","Temperatura (ºC)","Tempo (min)","Temperatura (ºC)","Tempo (min)","Temperatura (ºC)","Tempo (min)","Temperatura (ºC)","Tempo (min)","Temperatura (ºC)","Tempo (min)","Temperatura (ºC)","Tempo (min)","Temperatura (ºC)","Tempo (min)","Temperatura (ºC)","Tempo (min)","Temperatura (ºC)","Tempo (min)","Temperatura (ºC)","Tempo (min)","Temperatura (ºC)","Tempo (min)","Temperatura (ºC)"
"17.05","39.75","","","","","17.05","40.5","","","","","17.05","32","17.05","44.5","","","799.5","30.41","799.5","40.67","799.5","53.82"
"17.06","39.75","","","","","17.06","40.75","","","","","17.06","31.75","17.06","44.5","","","800","30.41","800","40.71","800","53.87"
"17.07","39.75","","","","","17.07","40.75","","","","","17.07","31.75","17.07","44.5","","","800.5","30.41","800.5","40.67","800.5","53.91"
"17.08","39.75","","","","","17.08","40.75","","","","","17.08","32","17.08","44.5","","","801","30.43","801","40.64","801","53.93"
"17.09","39.75","","","","","17.09","40.5","","","","","17.09","32","17.09","44.5","","","801.5","30.3","801.5","40.63","801.5","53.89"
"17.1","39.75","","","","","17.1","40.5","","","","","17.1","32","17.1","44.5","","","802","30.41","802","40.61","802","53.89"
"17.11","39.75","","","","","17.11","40.75","","","","","17.11","32","17.11","44.5","","","802.5","30.41","802.5","40.63","802.5","53.91"
"17.12","39.75","","","","","17.12","40.75","","","","","17.12","32","17.12","44.75","","","803","30.34","803","40.71","803","53.98"
"17.13","39.75","","","","","17.13","40.75","","","","","17.13","32","17.13","44.5","","","803.5","30.45","803.5","40.67","803.5","53.87"
"17.14","39.75","","","","","17.14","40.75","","","","","17.14","32","17.14","44.75","","","804","30.41","804","40.67","804","53.93"
"17.16","39.75","","","","","17.16","40.75","","","","","17.16","32","17.16","44.5","","","804.5","30.41","804.5","40.72","804.5","53.95"
"17.17","39.75","","","","","17.17","40.75","","","","","17.17","32","17.17","44.75","","","805","30.37","805","40.62","805","53.91"
"17.18","40","","","","","17.18","40.75","","","","","17.18","32","17.18","44.75","","","805.5","30.45","805.5","40.7","805.5","53.95"
"17.19","39.75","","","","","17.19","40.75","","","","","17.19","32","17.19","44.75","","","806","30.41","806","40.75","806","53.93"
"17.2","39.75","","","","","17.2","40.75","","","","","17.2","32","17.2","44.75","","","806.5","30.44","806.5","40.72","806.5","53.98"
"17.21","40","","","","","17.21","40.75","","","","","17.21","32","17.21","44.75","","","807","30.41","807","40.67","807","53.93"
"17.22","39.75","","","","","17.22","40.75","","","","","17.22","32","17.22","44.75","","","807.5","30.41","807.5","40.73","807.5","53.98"
"17.23","39.75","","","","","17.23","40.75","","","","","17.23","32","17.23","44.75","","","808","30.44","808","40.67","808","53.96"
"17.24","39.75","","","","","17.24","40.75","","","","","17.24","32","17.24","44.75","","","808.5","30.48","808.5","40.75","808.5","53.95"
"17.25","39.75","","","","","17.25","40.75","","","","","17.25","32","17.25","44.75","","","809","30.46","809","40.72","809","53.98"
"17.26","39.75","","","","","17.26","40.75","","","","","17.26","32","17.26","44.75","","","809.5","30.43","809.5","40.8","809.5","54.05"
"17.27","39.75","","","","","17.27","40.75","","","","","17.27","32","17.27","44.75","","","810","30.46","810","40.75","810","54"
"17.28","39.75","","","","","17.28","40.75","","","","","17.28","32","17.28","44.75","","","810.5","30.45","810.5","40.73","810.5","54"
"17.29","39.75","","","","","17.29","40.75","","","","","17.29","32","17.29","44.75","","","811","30.48","811","40.8","811","54.08"
"17.31","40","","","","","17.31","40.75","","","","","17.3","32","17.3","44.75","","","811.5","30.45","811.5","40.76","811.5","54.05"
"17.32","39.75","","","","","17.32","40.75","","","","","17.32","32","17.32","44.75","","","812","30.48","812","40.8","812","54.05"
"17.33","40","","","","","17.33","40.75","","","","","17.33","32","17.33","44.75","","","812.5","30.5","812.5","40.72","812.5","54.03"
"17.34","40","","","","","17.34","40.75","","","","","17.34","32","17.34","44.75","","","813","30.48","813","40.71","813","54.01"
"17.35","40","","","","","17.35","40.75","","","","","17.35","32","17.35","44.75","","","813.5","30.41","813.5","40.77","813.5","54.05"
"17.36","40","","","","","17.36","40.75","","","","","17.36","32","17.36","44.75","","","814","30.5","814","40.78","814","54.08"
"17.37","40","","","","","17.37","40.75","","","","","17.37","32","17.37","44.75","","","814.5","30.5","814.5","40.71","814.5","54.2"
"17.38","40","","","","","17.38","40.75","","","","","17.38","32","17.38","44.75","","","815","30.48","815","40.8","815","54.12"
"17.39","40","","","","","17.39","40.75","","","","","17.39","32","17.39","45","","","815.5","30.45","815.5","40.78","815.5","54.09"
"17.4","40","","","","","17.4","40.75","","","","","17.4","32","17.4","44.75","","","816","30.53","816","40.82","816","54.07"
"17.41","40","","","","","17.41","40.75","","","","","17.41","32","17.41","45","","","816.5","30.52","816.5","40.82","816.5","54.21"
"17.42","40","","","","","17.42","40.75","","","","","17.42","32","17.42","44.75","","","817","30.66","817","40.87","817","54.05"
"17.43","40","","","","","17.43","40.75","","","","","17.43","32","17.43","45","","","817.5","30.53","817.5","40.82","817.5","54.13"
"17.44","40","","","","","17.44","40.75","","","","","17.44","32.25","17.44","44.75","","","818","30.5","818","40.8","818","54.19"
"17.45","40","","","","","17.45","40.75","","","","","17.45","32","17.45","45","","","818.5","30.48","818.5","40.82","818.5","54.16"
"17.47","40","","","","","17.47","40.75","","","","","17.47","32","17.47","44.75","","","819","30.52","819","40.83","819","54.14"
"17.48","40","","","","","17.48","40.75","","","","","17.48","32","17.48","44.75","","","819.5","30.52","819.5","40.8","819.5","54.14"
"17.49","40","","","","","17.49","40.75","","","","","17.49","32","17.49","45","","","820","30.66","820","40.84","820","54.16"
"17.5","40","","","","","17.5","40.75","","","","","17.5","32","17.5","45","","","820.5","30.51","820.5","40.77","820.5","54.12"
"17.51","40","","","","","17.51","40.75","","","","","17.51","32","17.51","45","","","821","30.52","821","40.8","821","54.21"
"17.52","40","","","","","17.52","40.75","","","","","17.52","32","17.52","45","","","821.5","30.51","821.5","40.78","821.5","54.28"
"17.53","40","","","","","17.53","40.75","","","","","17.53","32","17.53","45","","","822","30.57","822","40.77","822","54.19"
"17.54","40","","","","","17.54","40.75","","","","","17.54","32.25","17.54","45","","","822.5","30.5","822.5","40.87","822.5","54.18"
"17.55","40","","","","","17.55","40.75","","","","","17.55","32","17.55","45","","","823","30.59","823","40.82","823","54.23"
"17.56","40","","","","","17.56","40.75","","","","","17.56","32","17.56","45","","","823.5","30.59","823.5","40.85","823.5","54.3"
"17.57","40","","","","","17.57","40.75","","","","","17.57","32.25","17.57","45","","","824","30.63","824","40.87","824","54.26"
"17.58","40.25","","","","","17.58","40.75","","","","","17.58","32.25","17.58","45","","","824.5","30.59","824.5","40.8","824.5","54.25"
"17.59","40.25","","","","","17.59","41","","","","","17.59","32.25","17.59","45","","","825","30.57","825","40.85","825","54.23"
"17.6","40.25","","","","","17.6","40.75","","","","","17.6","32.25","17.6","45","","","825.5","30.48","825.5","40.88","825.5","54.25"
"17.62","40","","","","","17.62","40.75","","","","","17.62","32.25","17.62","45","","","826","30.59","826","40.87","826","54.23"
"17.63","40.25","","","","","17.63","40.75","","","","","17.63","32","17.63","45","","","826.5","30.55","826.5","40.8","826.5","54.25"
"17.64","40.25","","","","","17.64","41","","","","","17.64","32","17.64","45","","","827","30.59","827","40.94","827","54.3"
"17.65","40.25","","","","","17.65","41","","","","","17.65","32.25","17.65","45","","","827.5","30.59","827.5","40.87","827.5","54.26"
"17.66","40.25","","","","","17.66","41","","","","","17.66","32.25","17.66","45","","","828","30.59","828","40.96","828","54.32"
"17.67","40.25","","","","","17.67","40.75","","","","","17.67","32","17.67","45","","","828.5","30.69","828.5","40.9","828.5","54.37"
"17.68","40.25","","","","","17.68","41","","","","","17.68","32.25","17.68","45","","","829","30.59","829","40.9","829","54.25"
"17.69","40.25","","","","","17.69","41","","","","","17.69","32.25","17.69","45","","","829.5","30.61","829.5","40.96","829.5","54.26"
"17.7","40.25","","","","","17.7","41","","","","","17.7","32.25","17.7","45","","","830","30.55","830","40.88","830","54.3"
"17.71","40.25","","","","","17.71","40.75","","","","","17.71","32.25","17.71","45","","","830.5","30.56","830.5","40.95","830.5","54.38"
"17.72","40.25","","","","","17.72","41","","","","","17.72","32.25","17.72","45","","","831","30.62","831","40.94","831","54.28"
"17.73","40.25","","","","","17.73","41","","","","","17.73","32.25","17.73","45","","","831.5","30.62","831.5","40.9","831.5","54.26"
"17.74","40.25","","","","","17.74","41","","","","","17.74","32.25","17.74","45","","","832","30.59","832","40.91","832","54.32"
"17.75","40.25","","","","","17.75","41","","","","","17.75","32.25","17.75","45","","","832.5","30.61","832.5","40.96","832.5","54.32"
"17.77","40.25","","","","","17.77","41","","","","","17.77","32.25","17.77","45","","","833","30.61","833","40.94","833","54.45"
"17.78","40.25","","","","","17.78","41","","","","","17.78","32.25","17.78","45.25","","","833.5","30.63","833.5","40.88","833.5","54.32"
"17.79","40.25","","","","","17.79","41","","","","","17.79","32.25","17.79","45.25","","","834","30.59","834","40.95","834","54.32"
"17.8","40.25","","","","","17.8","41","","","","","17.8","32.25","17.8","45.25","","","834.5","30.62","834.5","40.93","834.5","54.32"
"17.81","40.5","","","","","17.81","40.75","","","","","17.81","32.25","17.81","45.25","","","835","30.59","835","41","835","54.3"
"17.82","40.25","","","","","17.82","41","","","","","17.82","32.25","17.82","45.25","","","835.5","30.59","835.5","41.01","835.5","54.34"
"17.83","40.25","","","","","17.83","40.75","","","","","17.83","32.25","17.83","45.25","","","836","30.62","836","40.91","836","54.34"
"17.84","40.5","","","","","17.84","41","","","","","17.84","32.25","17.84","45.25","","","836.5","30.66","836.5","40.98","836.5","54.21"
"17.85","40.5","","","","","17.85","41","","","","","17.85","32.25","17.85","45.25","","","837","30.74","837","40.98","837","54.25"
"17.86","40.25","","","","","17.86","41","","","","","17.86","32.25","17.86","45.25","","","837.5","30.62","837.5","40.95","837.5","54.3"
"17.87","40.5","","","","","17.87","41","","","","","17.87","32.25","17.87","45.25","","","838","30.64","838","40.93","838","54.3"
"17.88","40.5","","","","","17.88","41","","","","","17.88","32.25","17.88","45.25","","","838.5","30.66","838.5","40.98","838.5","54.26"
"17.89","40.5","","","","","","","","","","","17.89","32.25","17.89","45.25","","","839","30.66","839","40.98","839","54.23"
"17.9","40.5","","","","","","","","","","","17.9","32.25","17.9","45.25","","","839.5","30.66","839.5","40.94","839.5","54.14"
"17.92","40.5","","","","","","","","","","","17.92","32.25","17.92","45.25","","","840","30.82","840","40.95","840","54.18"
"17.93","40.5","","","","","","","","","","","17.93","32.25","17.93","45.25","","","840.5","30.71","840.5","40.98","840.5","54.14"
"17.94","40.5","","","","","","","","","","","17.94","32.25","17.94","45.25","","","841","30.77","841","40.98","841","54.14"
"17.95","40.5","","","","","","","","","","","17.95","32.25","17.95","45.25","","","841.5","30.7","841.5","40.96","841.5","54.14"
"17.96","40.5","","","","","","","","","","","17.96","32.25","17.96","45.25","","","842","30.71","842","41","842","54.16"
"17.97","40.5","","","","","","","","","","","17.97","32.25","17.97","45.25","","","842.5","30.66","842.5","40.93","842.5","54.16"
"17.98","40.5","","","","","","","","","","","17.98","32.25","17.98","45.25","","","843","30.64","843","41","843","54.2"
"17.99","40.5","","","","","","","","","","","17.99","32.25","17.99","45.25","","","843.5","30.63","843.5","41.05","843.5","54.08"
"18","40.5","","","","","","","","","","","18","32.25","18","45.25","","","844","30.62","844","41.01","844","54.2"
"18.01","40.5","","","","","","","","","","","18.01","32.25","18.01","45.25","","","844.5","30.7","844.5","40.96","844.5","54.13"
"18.02","40.5","","","","","","","","","","","18.02","32.25","18.02","45.25","","","845","30.61","845","41.02","845","54.07"
"18.03","40.5","","","","","","","","","","","18.03","32.25","18.03","45.25","","","845.5","30.66","845.5","41.05","845.5","54.1"
"18.04","40.5","","","","","","","","","","","18.04","32.25","18.04","45.25","","","846","30.66","846","41.01","846","54.18"
"18.05","40.5","","","","","","","","","","","18.05","32.25","18.05","45.25","","","846.5","30.69","846.5","41.03","846.5","54.19"
"18.07","40.5","","","","","","","","","","","18.07","32.25","18.07","45.25","","","847","30.71","847","40.98","847","54.16"
"18.08","40.5","","","","","","","","","","","18.08","32.25","18.08","45.25","","","847.5","30.71","847.5","41.01","847.5","54.14"
"18.09","40.5","","","","","","","","","","","18.09","32.25","18.09","45.25","","","848","30.68","848","41.05","848","54.19"
"18.1","40.5","","","","","","","","","","","18.1","32.25","18.1","45.25","","","848.5","30.74","848.5","41.01","848.5","54.2"
"18.11","40.5","","","","","","","","","","","18.11","32.25","18.11","45.25","","","849","30.77","849","41","849","54.25"
"18.12","40.5","","","","","","","","","","","18.12","32.25","18.12","45.5","","","849.5","30.62","849.5","41.03","849.5","54.23"
"18.13","40.5","","","","","","","","","","","18.13","32.25","18.13","45.5","","","850","30.71","850","41.01","850","54.23"
"18.14","40.5","","","","","","","","","","","18.14","32.5","18.14","45.5","","","850.5","30.71","850.5","41.05","850.5","54.23"
"18.15","40.5","","","","","","","","","","","18.15","32.25","18.15","45.5","","","851","30.77","851","41.05","851","54.16"
"18.16","40.5","","","","","","","","","","","18.16","32.5","18.16","45.5","","","851.5","30.68","851.5","41.07","851.5","54.08"
"18.17","40.5","","","","","","","","","","","18.17","32.25","18.17","45.5","","","852","30.71","852","41.01","852","54.2"
"18.18","40.75","","","","","","","","","","","18.18","32.5","18.18","45.5","","","852.5","30.73","852.5","41.09","852.5","54.23"
"18.19","40.75","","","","","","","","","","","18.19","32.25","18.19","45.5","","","853","30.77","853","41.09","853","54.23"
"18.2","40.75","","","","","","","","","","","18.2","32.5","18.2","45.5","","","853.5","30.66","853.5","41.07","853.5","54.18"
"18.22","40.75","","","","","","","","","","","18.22","32.5","18.22","45.5","","","854","30.73","854","41.12","854","54.28"
"18.23","40.75","","","","","","","","","","","18.23","32.5","18.23","45.5","","","854.5","30.74","854.5","41.05","854.5","54.25"
"18.24","40.75","","","","","","","","","","","18.24","32.5","18.24","45.5","","","855","30.68","855","41.12","855","54.23"
"18.25","40.5","","","","","","","","","","","18.25","32.5","18.25","45.5","","","855.5","30.75","855.5","41.1","855.5","54.21"
"18.26","40.75","","","","","","","","","","","18.26","32.5","18.26","45.5","","","856","30.75","856","41.09","856","54.26"
"18.27","40.75","","","","","","","","","","","18.27","32.5","18.27","45.5","","","856.5","30.71","856.5","41","856.5","54.32"
"18.28","40.75","","","","","","","","","","","18.28","32.5","18.28","45.5","","","857","30.73","857","41.03","857","54.3"
"18.29","40.75","","","","","","","","","","","18.29","32.5","18.29","45.5","","","857.5","30.71","857.5","41.1","857.5","54.3"
"18.3","40.75","","","","","","","","","","","18.3","32.5","18.3","45.5","","","858","30.77","858","41.12","858","54.32"
"18.31","40.75","","","","","","","","","","","18.31","32.5","18.31","45.75","","","858.5","30.82","858.5","41.05","858.5","54.27"
"18.32","40.75","","","","","","","","","","","18.32","32.5","18.32","45.5","","","859","30.77","859","41.05","859","54.34"
"18.33","40.75","","","","","","","","","","","18.33","32.5","18.33","45.5","","","859.5","30.77","859.5","41.09","859.5","54.27"
"18.34","40.75","","","","","","","","","","","18.34","32.5","18.34","45.5","","","860","30.79","860","41.14","860","54.32"
"18.35","40.75","","","","","","","","","","","18.35","32.5","18.35","45.5","","","860.5","30.8","860.5","41.07","860.5","54.3"
"18.37","40.75","","","","","","","","","","","18.36","32.5","18.36","45.5","","","861","30.71","861","41.14","861","54.36"
"18.38","40.75","","","","","","","","","","","18.38","32.5","18.38","45.5","","","861.5","30.77","861.5","41.1","861.5","54.3"
"18.39","40.75","","","","","","","","","","","18.39","32.5","18.39","45.5","","","862","30.71","862","41.12","862","54.47"
"18.4","40.75","","","","","","","","","","","18.4","32.5","18.4","45.75","","","862.5","30.7","862.5","41.02","862.5","54.42"
"18.41","40.75","","","","","","","","","","","18.41","32.5","18.41","45.5","","","863","30.73","863","41.03","863","54.32"
"18.42","40.75","","","","","","","","","","","18.42","32.5","18.42","45.75","","","863.5","30.77","863.5","41.1","863.5","54.43"
"18.43","40.75","","","","","","","","","","","18.43","32.5","18.43","45.5","","","864","30.71","864","41.08","864","54.47"
"18.44","40.75","","","","","","","","","","","18.44","32.5","18.44","45.5","","","864.5","30.82","864.5","41.08","864.5","54.4"
"18.45","40.75","","","","","","","","","","","18.45","32.5","18.45","45.75","","","865","30.87","865","41.14","865","54.42"
"18.46","40.75","","","","","","","","","","","18.46","32.5","18.46","45.5","","","865.5","30.75","865.5","41.19","865.5","54.43"
"18.47","40.75","","","","","","","","","","","18.47","32.5","18.47","45.75","","","866","30.75","866","41.1","866","54.45"
"18.48","40.75","","","","","","","","","","","18.48","32.5","18.48","45.75","","","866.5","30.84","866.5","41.09","866.5","54.54"
"18.49","40.75","","","","","","","","","","","18.49","32.5","18.49","45.75","","","867","30.77","867","41","867","54.55"
"18.5","40.75","","","","","","","","","","","18.5","32.5","18.5","45.75","","","867.5","30.8","867.5","41.09","867.5","54.47"
"18.51","41","","","","","","","","","","","18.51","32.5","18.51","45.75","","","868","30.84","868","41.13","868","54.5"
"18.53","40.75","","","","","","","","","","","18.53","32.5","18.53","45.75","","","868.5","30.82","868.5","41.14","868.5","54.5"
"18.54","40.75","","","","","","","","","","","18.54","32.5","18.54","45.75","","","869","30.81","869","41.08","869","54.62"
"18.55","40.75","","","","","","","","","","","18.55","32.5","18.55","45.75","","","869.5","30.86","869.5","41.12","869.5","54.56"
"18.56","40.75","","","","","","","","","","","18.56","32.5","18.56","45.75","","","870","30.9","870","41.07","870","54.52"
"18.57","40.75","","","","","","","","","","","18.57","32.5","18.57","45.75","","","870.5","30.82","870.5","41.13","870.5","54.55"
"18.58","40.75","","","","","","","","","","","18.58","32.5","18.58","45.75","","","871","30.8","871","41.08","871","54.54"
"18.59","40.75","","","","","","","","","","","18.59","32.5","18.59","45.75","","","871.5","30.77","871.5","41.1","871.5","54.56"
"18.6","41","","","","","","","","","","","18.6","32.5","18.6","45.75","","","872","30.8","872","41.09","872","54.54"
"18.61","41","","","","","","","","","","","18.61","32.5","18.61","45.75","","","872.5","30.82","872.5","41.07","872.5","54.67"
"18.62","40.75","","","","","","","","","","","18.62","32.5","18.62","45.75","","","873","30.84","873","41.16","873","54.54"
"18.63","40.75","","","","","","","","","","","18.63","32.5","18.63","45.75","","","873.5","30.84","873.5","41.18","873.5","54.68"
"18.64","41","","","","","","","","","","","18.64","32.5","18.64","45.75","","","874","30.9","874","41.2","874","54.57"
"18.65","41","","","","","","","","","","","18.65","32.5","18.65","45.75","","","874.5","30.74","874.5","41.13","874.5","54.7"
"18.66","41","","","","","","","","","","","18.66","32.5","18.66","45.75","","","875","30.86","875","41.13","875","54.59"
"18.68","41","","","","","","","","","","","18.68","32.5","18.68","45.75","","","875.5","30.84","875.5","41.13","875.5","54.63"
"18.69","41","","","","","","","","","","","18.69","32.5","18.69","45.75","","","876","30.88","876","41.13","876","54.74"
"18.7","41","","","","","","","","","","","18.7","32.5","18.7","45.75","","","876.5","30.92","876.5","41.18","876.5","54.62"
"18.71","41","","","","","","","","","","","18.71","32.5","18.71","46","","","877","30.79","877","41.16","877","54.74"
"18.72","41","","","","","","","","","","","18.72","32.5","18.72","46","","","877.5","30.86","877.5","41.1","877.5","54.68"
"18.73","41","","","","","","","","","","","18.73","32.75","18.73","46","","","878","30.82","878","41.18","878","54.73"
"18.74","41","","","","","","","","","","","18.74","32.5","18.74","46","","","878.5","30.81","878.5","41.14","878.5","54.79"
"18.75","41","","","","","","","","","","","18.75","32.5","18.75","46","","","879","30.88","879","41.21","879","54.66"
"18.76","41","","","","","","","","","","","18.76","32.75","18.76","46","","","879.5","30.91","879.5","41.12","879.5","54.77"
"18.77","41","","","","","","","","","","","18.77","32.5","18.77","46","","","880","30.79","880","41.2","880","54.75"
"18.78","41","","","","","","","","","","","18.78","32.5","18.78","46","","","880.5","30.82","880.5","41.2","880.5","54.79"
"18.79","41","","","","","","","","","","","18.79","32.5","18.79","46","","","881","30.9","881","41.2","881","54.81"
"18.8","41","","","","","","","","","","","18.8","32.75","18.8","46","","","881.5","30.88","881.5","41.21","881.5","54.73"
"18.81","41","","","","","","","","","","","18.81","32.75","18.81","46","","","882","30.86","882","41.13","882","54.79"
"18.83","41","","","","","","","","","","","18.83","32.5","18.83","46","","","882.5","30.9","882.5","41.13","882.5","54.84"
"18.84","41","","","","","","","","","","","18.84","32.75","18.84","46","","","883","30.86","883","41.14","883","54.88"
"18.85","41","","","","","","","","","","","18.85","32.5","18.85","46","","","883.5","30.84","883.5","41.21","883.5","54.84"
"18.86","41","","","","","","","","","","","18.86","32.75","18.86","46","","","884","30.84","884","41.18","884","54.9"
"18.87","41","","","","","","","","","","","18.87","32.75","18.87","46","","","884.5","30.84","884.5","41.2","884.5","54.8"
"18.88","41","","","","","","","","","","","18.88","32.75","18.88","46","","","885","30.81","885","41.13","885","54.86"
"18.89","41","","","","","","","","","","","18.89","32.5","18.89","46","","","885.5","30.88","885.5","41.16","885.5","54.82"
"18.9","41","","","","","","","","","","","18.9","32.5","18.9","46","","","886","30.93","886","41.13","886","54.79"
"18.91","41","","","","","","","","","","","18.91","32.75","18.91","46","","","886.5","30.81","886.5","41.1","886.5","54.8"
"18.92","41","","","","","","","","","","","18.92","32.75","18.92","46","","","887","30.84","887","41.23","887","54.88"
"18.93","41","","","","","","","","","","","18.93","32.75","18.93","46","","","887.5","30.87","887.5","41.2","887.5","54.84"
"18.94","41.25","","","","","","","","","","","18.94","32.75","18.94","46","","","888","30.87","888","41.21","888","54.82"
"18.95","41","","","","","","","","","","","18.95","32.75","18.95","46","","","888.5","30.93","888.5","41.2","888.5","54.88"
"18.96","41","","","","","","","","","","","18.96","32.75","18.96","46","","","889","30.88","889","41.21","889","54.88"
"18.98","41","","","","","","","","","","","18.98","32.75","18.98","46","","","889.5","30.84","889.5","41.23","889.5","54.84"
"18.99","41","","","","","","","","","","","18.99","32.75","18.99","46","","","890","30.91","890","41.23","890","54.84"
"19","41","","","","","","","","","","","19","32.75","19","46","","","890.5","30.95","890.5","41.23","890.5","54.95"
"19.01","41","","","","","","","","","","","19.01","32.75","19.01","46","","","891","30.91","891","41.31","891","54.91"
"19.02","41","","","","","","","","","","","19.02","32.75","19.02","46","","","891.5","30.88","891.5","41.26","891.5","54.98"
"19.03","41","","","","","","","","","","","19.03","32.75","19.03","46","","","892","30.84","892","41.21","892","54.88"
"19.04","41","","","","","","","","","","","19.04","32.75","19.04","46","","","892.5","30.84","892.5","41.19","892.5","54.91"
"19.05","41","","","","","","","","","","","19.05","32.75","19.05","46.25","","","893","30.95","893","41.28","893","54.92"
"19.06","41","","","","","","","","","","","19.06","32.75","19.06","46","","","893.5","30.88","893.5","41.31","893.5","54.88"
"19.07","41","","","","","","","","","","","19.07","32.75","19.07","46.25","","","894","30.84","894","41.25","894","54.9"
"19.08","41.25","","","","","","","","","","","19.08","32.75","19.08","46","","","894.5","30.91","894.5","41.26","894.5","54.9"
"19.09","41","","","","","","","","","","","19.09","32.75","19.09","46.25","","","895","30.9","895","41.26","895","54.97"
"19.1","41.25","","","","","","","","","","","19.1","32.75","19.1","46.25","","","895.5","30.95","895.5","41.3","895.5","54.93"
"19.11","41.25","","","","","","","","","","","19.11","32.75","19.11","46.25","","","896","30.95","896","41.31","896","54.99"
"19.13","41","","","","","","","","","","","19.13","32.75","19.13","46.25","","","896.5","30.9","896.5","41.26","896.5","55.02"
"19.14","41.25","","","","","","","","","","","19.14","32.75","19.14","46.25","","","897","30.92","897","41.28","897","55.05"
"19.15","41","","","","","","","","","","","19.15","32.75","19.15","46.25","","","897.5","30.86","897.5","41.31","897.5","55.02"
"19.16","41.25","","","","","","","","","","","19.16","32.75","19.16","46.25","","","898","30.93","898","41.26","898","54.98"
"19.17","41.25","","","","","","","","","","","19.17","32.75","19.17","46.25","","","898.5","30.91","898.5","41.26","898.5","54.99"
"19.18","41.25","","","","","","","","","","","19.18","33","19.18","46.25","","","899","31.02","899","41.3","899","55.04"
"19.19","41.25","","","","","","","","","","","19.19","32.75","19.19","46.25","","","899.5","30.92","899.5","41.32","899.5","55"
"19.2","41.25","","","","","","","","","","","19.2","32.75","19.2","46.25","","","900","30.88","900","41.27","900","54.98"
"19.21","41.25","","","","","","","","","","","19.21","32.75","19.21","46.25","","","900.5","30.88","900.5","41.31","900.5","55.07"
"19.22","41.25","","","","","","","","","","","19.22","32.75","19.22","46.25","","","901","30.93","901","41.28","901","55.04"
"19.23","41.25","","","","","","","","","","","19.23","32.75","19.23","46.25","","","901.5","30.93","901.5","41.25","901.5","55.04"
"19.24","41.25","","","","","","","","","","","19.24","32.75","19.24","46.25","","","902","31","902","41.34","902","55"
"19.25","41.25","","","","","","","","","","","19.25","32.75","19.25","46.25","","","902.5","30.92","902.5","41.34","902.5","55.11"
"19.26","41.25","","","","","","","","","","","19.26","32.75","19.26","46.25","","","903","30.92","903","41.39","903","55.02"
"19.28","41.25","","","","","","","","","","","19.28","33","19.28","46.25","","","903.5","30.93","903.5","41.32","903.5","55"
"19.29","41.25","","","","","","","","","","","19.29","32.75","19.29","46.25","","","904","30.95","904","41.34","904","55.04"
"19.3","41.25","","","","","","","","","","","19.3","33","19.3","46.5","","","904.5","31","904.5","41.36","904.5","55.02"
"19.31","41.25","","","","","","","","","","","19.31","33","19.31","46.25","","","905","30.95","905","41.32","905","55.07"
"19.32","41.25","","","","","","","","","","","19.32","33","19.32","46.25","","","905.5","30.92","905.5","41.36","905.5","55.02"
"19.33","41.25","","","","","","","","","","","19.33","33","19.33","46.25","","","906","30.97","906","41.37","906","55.15"
"19.34","41.25","","","","","","","","","","","19.34","33","19.34","46.5","","","906.5","30.98","906.5","41.36","906.5","55.11"
"19.35","41.25","","","","","","","","","","","19.35","33","19.35","46.5","","","907","30.97","907","41.28","907","55.04"
"19.36","41.25","","","","","","","","","","","19.36","33","19.36","46.5","","","907.5","30.98","907.5","41.34","907.5","55.11"
"19.37","41.25","","","","","","","","","","","19.37","32.75","19.37","46.5","","","908","31.02","908","41.32","908","55.11"
"19.38","41.25","","","","","","","","","","","19.38","33","19.38","46.25","","","908.5","30.97","908.5","41.36","908.5","54.98"
"19.39","41.25","","","","","","","","","","","19.39","33","19.39","46.5","","","909","30.97","909","41.36","909","55.04"
"19.4","41.25","","","","","","","","","","","19.4","33","19.4","46.25","","","909.5","30.98","909.5","41.41","909.5","55.11"
"19.41","41.25","","","","","","","","","","","19.41","33","19.41","46.5","","","910","30.95","910","41.37","910","55.13"
"19.43","41.25","","","","","","","","","","","19.43","33","19.43","46.5","","","910.5","31.04","910.5","41.38","910.5","55.18"
"19.44","41.25","","","","","","","","","","","19.44","33","19.44","46.25","","","911","31.02","911","41.51","911","55.13"
"19.45","41.25","","","","","","","","","","","19.45","32.75","19.45","46.5","","","911.5","30.97","911.5","41.44","911.5","55.15"
"19.46","41.25","","","","","","","","","","","19.46","33","19.46","46.5","","","912","30.97","912","41.41","912","55.13"
"19.47","41.25","","","","","","","","","","","19.47","33","19.47","46.5","","","912.5","30.88","912.5","41.39","912.5","55.2"
"19.48","41.25","","","","","","","","","","","19.48","33","19.48","46.5","","","913","31.02","913","41.39","913","55.13"
"19.49","41.25","","","","","","","","","","","19.49","33","19.49","46.5","","","913.5","31.02","913.5","41.46","913.5","55.16"
"19.5","41.25","","","","","","","","","","","19.5","33","19.5","46.5","","","914","31.04","914","41.41","914","55.16"
